year,Typhoon,municipality,province,windspeed,rainfall24,rainfall6,rainfallaverage,area,yield,areayieldrataio,percentageofarea,darea,yielda,fgprice,dctrice
2020,Atsani,Guimbal,Iloilo,0,0.640625,0.16015625,0.400390625,651,2.59,251.3513514,0.139495529,90.8115891,0.361293419,14.32,426233.31
2020,Atsani,Guinayangan,Quezon,0,0.664166667,0.166041667,0.415104167,310,3.1,100,0.186752848,57.89338278,0.578933828,14.32,435415.53
2020,Atsani,Guindulman,Bohol,0,1.653125,0.41328125,1.033203125,459,2.85,161.0526316,0.114403404,52.51116251,0.326049702,14.32,222423.92
2020,Atsani,Guindulungan,Maguindanao,0,0.467083333,0.116770833,0.291927083,957,3.67,260.7629428,0.168506668,161.2608814,0.618419472,14.32,1295562.13
2020,Atsani,Guinobatan,Albay,0,0.470486111,0.117621528,0.294053819,886,3.84,230.7291667,0.123447928,109.3748643,0.474040044,14.32,673563.61
2020,Atsani,Guinsiliban,Camiguin,0,0.597222222,0.149305556,0.373263889,2,4.44,0.45045045,0.174748641,0.349497283,0.775883968,14.32,3522.79
2020,Atsani,Guipos,Zamboanga del Sur,0,1.272222222,0.318055556,0.795138889,1130,4.35,259.7701149,0.12181226,137.6478534,0.52988333,14.32,947536.09
2020,Atsani,Guiuan,Eastern Samar,0,0.271314103,0.067828526,0.169571314,0,0,0,0.215575991,0,0,14.32,0
2020,Atsani,Gumaca,Quezon,0,0.942553191,0.235638298,0.589095744,159,3.18,50,0.175548232,27.91216888,0.558243378,14.32,202424.57
2020,Atsani,Gutalac,Zamboanga del Norte,0,0.375462963,0.093865741,0.234664352,321,2.52,127.3809524,0.203662927,65.37579965,0.513230577,14.32,435888.69
2020,Atsani,Hadji Mohammad Ajul,Basilan,0,0.063541667,0.015885417,0.039713542,0,0,0,0.171186997,0,0,14.32,0
2020,Atsani,Hadji Muhtamad,Basilan,0,0.041927083,0.010481771,0.026204427,0,0,0,0.216803708,0,0,14.32,0
2020,Atsani,Hadji Panglima Tahil,Sulu,0,0.151488095,0.037872024,0.094680059,0,0,0,0.293249118,0,0,14.32,0
2020,Atsani,Hagonoy,Bulacan,0,0.10212766,0.025531915,0.063829788,187,4.41,42.40362812,0.232582079,43.49284875,1.025686968,14.32,579533.78
2020,Atsani,Hagonoy,Davao del Sur,0,0.595833333,0.148958333,0.372395833,2092,4.58,456.768559,0.232582079,486.561709,1.065225921,14.32,6733265.1
2020,Atsani,Hamtic,Antique,0,0.636458333,0.159114583,0.397786458,1749,3.28,533.2317073,0.088305595,154.4464858,0.289642352,14.32,581147.21
2020,Atsani,Hermosa,Bataan,0,0.09787234,0.024468085,0.061170213,2571,4.47,575.1677852,0.236719845,608.6067217,1.058137707,14.32,8366137.44
2020,Atsani,Hernani,Eastern Samar,0,1.475520833,0.368880208,0.922200521,194,2.41,80.49792531,0.154430914,29.95959728,0.372178502,14.32,144854.94
2020,Atsani,Hilongos,Leyte,0,0.385416667,0.096354167,0.240885417,2635,4.1,642.6829268,0.095825204,252.4994134,0.392883338,14.32,1288754.05
2020,Atsani,Hinabangan,Samar,0,1.208854167,0.302213542,0.755533854,0,0,0,0.322074484,0,0,14.32,0
2020,Atsani,Hinatuan,Surigao del Sur,0,0.447685185,0.111921296,0.279803241,418,3.02,138.410596,0.331181305,138.4337856,1.000167542,14.32,1798709.02
2020,Atsani,Hindang,Leyte,0,0.322916667,0.080729167,0.201822917,670,4,167.5,0.101389971,67.93128065,0.405559884,14.32,357907.54
2020,Atsani,Hingyon,Ifugao,2.162392863,0.2625,0.065625,0.1640625,49,4.65,10.53763441,0.348611725,17.08197452,1.621044521,14.32,359732
2020,Atsani,Hinigaran,Negros Occidental,0,0.465104167,0.116276042,0.290690104,1574,3.31,475.5287009,0.099753813,157.0125023,0.330185122,14.32,673500.3
2020,Atsani,Hinoba0An,Negros Occidental,0,0.4265625,0.106640625,0.266601563,1093,3.33,328.2282282,0.238739849,260.9426549,0.795003697,14.32,2695009.4
2020,Atsani,Hinunangan,Southern Leyte,0,1.057291667,0.264322917,0.660807292,1540,4.5,342.2222222,0.10107223,155.6512346,0.454825036,14.32,919693.24
2020,Atsani,Hinundayan,Southern Leyte,0,1.170833333,0.292708333,0.731770833,609,4.85,125.5670103,0.141417726,86.12339489,0.685875969,14.32,767384.08
2020,Atsani,Hungduan,Ifugao,2.222596074,0.454427083,0.113606771,0.284016927,12,0,0,0.562073526,6.744882307,0,14.32,0
2020,Atsani,Iba,Zambales,0,0.248333333,0.062083333,0.155208333,562,4.18,134.4497608,0.237625648,133.545614,0.993275207,14.32,1723238.08
2020,Atsani,Ibaan,Batangas,0,0.659375,0.16484375,0.412109375,57,3.02,18.87417219,0.130898917,7.46123827,0.395314729,14.32,38317.75
2020,Atsani,Ibajay,Aklan,0,0.486904762,0.121726191,0.304315476,1761,2.76,638.0434783,0.083699214,147.394316,0.231009831,14.32,442341.06
2020,Atsani,Igbaras,Iloilo,0,0.645833333,0.161458333,0.403645833,448,2.62,170.9923664,0.076669179,34.34779222,0.200873249,14.32,89632.81
2020,Atsani,Iguig,Cagayan,3.722278798,0.0328125,0.008203125,0.020507813,853,4.47,190.8277405,0.580605379,495.2563881,2.595306043,14.32,16698010.26
2020,Atsani,Ilagan City,Isabela,3.044132879,0.084160757,0.021040189,0.052600473,5054,4.57,1105.908096,0.581877705,2940.809919,2.65918111,14.32,101592332.4
2020,Atsani,Iligan City,Lanao del Norte,0,0.270512821,0.067628205,0.169070513,45,4.43,10.15801354,0.167911377,7.556011961,0.7438474,14.32,73016.76
2020,Atsani,Ilog,Negros Occidental,0,0.36969697,0.092424243,0.231060606,674,3.33,202.4024024,0.157588822,106.2148659,0.524770777,14.32,724104.1
2020,Atsani,Iloilo City,Iloilo,0,0.6046875,0.151171875,0.377929688,318,3.08,103.2467532,0.171474453,54.52887616,0.528141316,14.32,374130.19
2020,Atsani,Imelda,Zamboanga Sibugay,0,0.284375,0.07109375,0.177734375,601,3.75,160.2666667,0.120838887,72.62417128,0.453145827,14.32,427528.66
2020,Atsani,Impasug0Ong,Bukidnon,0,0.410539216,0.102634804,0.25658701,574,4.01,143.1421446,0.247500443,142.0652543,0.992476777,14.32,1831699.75
2020,Atsani,Imus City,Cavite,0,0.357446809,0.089361702,0.223404256,559,3.71,150.6738544,0.226438515,126.5791298,0.84008689,14.32,1381441.1
2020,Atsani,Inabanga,Bohol,0,1.284166667,0.321041667,0.802604167,433,2.85,151.9298246,0.115632924,50.06905608,0.329553833,14.32,214359.05
2020,Atsani,Indanan,Sulu,0,0.339583333,0.084895833,0.212239583,0,0,0,0.164537481,0,0,14.32,0
2020,Atsani,Indang,Cavite,0,0.538829787,0.134707447,0.336768617,0,0,0,0.153793986,0,0,14.32,0
2020,Atsani,Infanta,Pangasinan,0,1.173511905,0.293377976,0.733444941,947,4.26,222.3004695,0.451553986,427.6216248,1.92361998,14.32,10686241.83
2020,Atsani,Infanta,Quezon,0,1.750591017,0.437647754,1.094119386,1672,3.33,502.1021021,0.451553986,754.9982646,1.503674773,14.32,14748434.6
2020,Atsani,Initao,Misamis Oriental,0,0.747395833,0.186848958,0.467122396,7,2.58,2.713178295,0.141560687,0.990924812,0.365226574,14.32,4701.64
2020,Atsani,Inopacan,Leyte,0,0.338333333,0.084583333,0.211458333,149,3.88,38.40206186,0.088891641,13.24485456,0.344899568,14.32,59345.24
2020,Atsani,Ipil,Zamboanga Sibugay,0,0.310416667,0.077604167,0.194010417,100,3.51,28.49002849,0.203709538,20.37095377,0.715020477,14.32,189223.86
2020,Atsani,Iriga City,Camarines Sur,0,0.476388889,0.119097222,0.297743056,2179,3.69,590.5149051,0.171193645,373.0309516,0.631704549,14.32,3061293.23
2020,Atsani,Irosin,Sorsogon,0,0.840625,0.21015625,0.525390625,2272,3.24,701.2345679,0.131111718,297.8858225,0.424801965,14.32,1643926.55
2020,Atsani,Isabel,Leyte,0,0.338888889,0.084722222,0.211805556,87,3.89,22.36503856,0.122952238,10.69684475,0.478284208,14.32,66464.2
2020,Atsani,Isabela,Negros Occidental,0,0.327083333,0.081770833,0.204427083,674,3.4,198.2352941,0.098362458,66.29629643,0.334432356,14.32,288033.91
2020,Atsani,Island Garden City of Samal,Davao del Norte,0,0.361607143,0.090401786,0.226004464,0,0,0,0.460942225,0,0,14.32,0
2020,Atsani,Isulan,Sultan Kudarat,0,0.510795455,0.127698864,0.319247159,6968,3.97,1755.163728,0.175416945,1222.305272,0.696405271,14.32,11058285.39
2020,Atsani,Itbayat,Batanes,22.21346815,0.783854167,0.195963542,0.489908854,0,0,0,0.258269377,0,0,14.32,0
2020,Atsani,Itogon,Benguet,1.575799064,0.193617021,0.048404255,0.121010638,13,4.04,3.217821782,0.534548533,6.949130928,2.159576073,14.32,194959.8
2020,Atsani,Ivana,Batanes,16.65511917,0.555208333,0.138802083,0.347005208,0,0,0,0.32156509,0,0,14.32,0
2020,Atsani,Ivisan,Capiz,0,0.691489362,0.172872341,0.432180851,509,2.57,198.0544747,0.11017384,56.07848459,0.283146769,14.32,206278.49
2020,Atsani,Jabonga,Agusan del Norte,0,0.241203704,0.060300926,0.150752315,232,3.3,70.3030303,0.214038189,49.65685991,0.706326025,14.32,455649.1
2020,Atsani,Jaen,Nueva Ecija,0,0.270744681,0.06768617,0.169215426,7252,7.4,980,0.238378277,1728.719262,1.763999247,14.32,39615845.19
2020,Atsani,Jagna,Bohol,0,1.436979167,0.359244792,0.898111979,269,2.93,91.80887372,0.105291673,28.32345998,0.308504601,14.32,113515.2
2020,Atsani,Jala0Jala,Rizal,0,0.569148936,0.142287234,0.355718085,424,3.45,122.8985507,0.218745558,92.7481165,0.754672174,14.32,909304.83
2020,Atsani,Jamindan,Capiz,0,0.669791667,0.167447917,0.418619792,2265,2.71,835.7933579,0.119342269,270.3102395,0.323417549,14.32,1135722.26
2020,Atsani,Janiuay,Iloilo,0,1.14375,0.2859375,0.71484375,2243,2.76,812.6811594,0.082034678,184.0037825,0.226415711,14.32,541226.89
2020,Atsani,Jaro,Leyte,0,0.847619048,0.211904762,0.529761905,960,4.1,234.1463415,0.077419357,74.32258228,0.317419362,14.32,306478.68
2020,Atsani,Jasaan,Misamis Oriental,0,0.3859375,0.096484375,0.241210938,31,4.21,7.363420428,0.132099666,4.095089646,0.556139594,14.32,29586.48
2020,Atsani,Javier,Leyte,0,0.305357143,0.076339286,0.190848214,2771,4.15,667.7108434,0.08966187,248.4530422,0.372096761,14.32,1201009.02
2020,Atsani,Jiabong,Samar,0,1.570833333,0.392708333,0.981770833,0,0,0,0.146157584,0,0,14.32,0
2020,Atsani,Jimalalud,Negros Oriental,0,0.322916667,0.080729167,0.201822917,0,0,0,0.094558652,0,0,14.32,0
2020,Atsani,Jimenez,Misamis Occidental,0,0.578472222,0.144618056,0.361545139,321,4.09,78.48410758,0.133860822,42.96932395,0.547490763,14.32,305619.72
2020,Atsani,Jipapad,Eastern Samar,0,1.541145833,0.385286458,0.963216146,43,0,0,0.280484197,12.06082048,0,14.32,0
2020,Atsani,Jolo,Sulu,0,0.245833333,0.061458333,0.153645833,0,0,0,0.234955051,0,0,14.32,0
2020,Atsani,Jomalig,Quezon,0,0.869680851,0.217420213,0.543550532,0,0,0,0.459182238,0,0,14.32,0
2020,Atsani,Jones,Isabela,2.104835443,0.0359375,0.008984375,0.022460938,1207,4.39,274.9430524,0.454534095,548.6226525,1.995404677,14.32,14221676.02
2020,Atsani,Jordan,Guimaras,0,0.551041667,0.137760417,0.344401042,143,2.04,70.09803922,0.159545388,22.81499055,0.325472592,14.32,96467.44
2020,Atsani,Jose Abad Santos,Davao Occidental,0,0.338541667,0.084635417,0.211588542,0,0,0,0.402377623,0,0,14.32,0
2020,Atsani,Jose Dalman,Zamboanga del Norte,0,0.356666667,0.089166667,0.222916667,59,2.6,22.69230769,0.170720451,10.07250664,0.443873174,14.32,58082.13
2020,Atsani,Jose Panganiban,Camarines Norte,0,1.356231003,0.339057751,0.847644377,263,3.72,70.69892473,0.428284166,112.6387357,1.593217098,14.32,2331357.02
2020,Atsani,Josefina,Zamboanga del Sur,0,0.940625,0.23515625,0.587890625,0,0,0,0.145563346,0,0,14.32,0
2020,Atsani,Jovellar,Albay,0,0.516312057,0.129078014,0.322695036,97,3.82,25.39267016,0.209265511,20.29875455,0.799394251,14.32,210802.85
2020,Atsani,Juban,Sorsogon,0,0.613333333,0.153333333,0.383333333,1123,3.24,346.6049383,0.142422892,159.940908,0.461450171,14.32,958805.3
2020,Atsani,Julita,Leyte,0,0.614583333,0.153645833,0.384114583,1164,4.07,285.995086,0.067638481,78.73119229,0.275288619,14.32,281566.61
2020,Atsani,Kabacan,Cotabato,0,0.844444444,0.211111111,0.527777778,7203,3.81,1890.551181,0.180741518,1301.881157,0.688625185,14.32,11646630.66
2020,Atsani,Kabasalan,Zamboanga Sibugay,0,0.261458333,0.065364583,0.163411458,350,3.75,93.33333333,0.1197617,41.91659513,0.449106376,14.32,244557.66
2020,Atsani,Kabayan,Benguet,1.886134148,0.440625,0.11015625,0.275390625,0,0,0,0.573749239,0,0,14.32,0
2020,Atsani,Kabugao,Apayao,4.087094997,0.089479905,0.022369976,0.055924941,27,4.51,5.986696231,0.531230265,14.34321715,2.395848495,14.32,446428.57
2020,Atsani,Kabuntalan,Maguindanao,0,0.691145833,0.172786458,0.431966146,0,0,0,0.228514834,0,0,14.32,0
2020,Atsani,Kadingilan,Bukidnon,0,0.57890625,0.144726563,0.361816406,203,3.78,53.7037037,0.130007498,26.391522,0.491428341,14.32,168488.67
2020,Atsani,Kalamansig,Sultan Kudarat,0,0.50625,0.1265625,0.31640625,229,3.94,58.12182741,0.232060055,53.1417527,0.914316618,14.32,631216.8
2020,Atsani,Kalawit,Zamboanga del Norte,0,0.243452381,0.060863095,0.152157738,1205,2.87,419.8606272,0.188187602,226.7660604,0.540098418,14.32,1591098.33
2020,Atsani,Kalayaan,Laguna,0,0.944680851,0.236170213,0.590425532,405,4.22,95.97156398,0.159084888,64.42937958,0.671338227,14.32,561915.98
2020,Atsani,Kalayaan,Palawan,0,0.019148936,0.004787234,0.011968085,0,0,0,0.159084888,0,0,14.32,0
2020,Atsani,Kalibo,Aklan,0,0.463120567,0.115780142,0.289450354,933,2.85,327.3684211,0.136922259,127.7484678,0.390228439,14.32,647620.63
2020,Atsani,Kalilangan,Bukidnon,0,0.596354167,0.149088542,0.372721354,1399,4.53,308.8300221,0.158036365,221.0928746,0.715904733,14.32,2056250.59
2020,Atsani,Kalingalan Caluang,Sulu,0,0.511458333,0.127864583,0.319661458,0,0,0,0.29386212,0,0,14.32,0
2020,Atsani,Kananga,Leyte,0,0.612239583,0.153059896,0.382649739,3561,4.17,853.9568345,0.0685701,244.1781268,0.285937318,14.32,907034.19
2020,Atsani,Kapai,Lanao del Sur,0,0.283854167,0.070963542,0.177408854,217,2.29,94.75982533,0.16191557,35.1356786,0.370786654,14.32,169246.03
2020,Atsani,Kapalong,Davao del Norte,0,0.669097222,0.167274306,0.418185764,931,4.38,212.5570776,0.271037241,252.3356716,1.187143117,14.32,3891596.35
2020,Atsani,Kapangan,Benguet,1.745696033,0.286458333,0.071614583,0.179036458,83,2.91,28.52233677,0.581299634,48.24786961,1.691581935,14.32,1060271.87
2020,Atsani,Kapatagan,Lanao del Norte,0,0.532083333,0.133020833,0.332552083,2945,4.61,638.8286334,0.156750657,461.630684,0.722620527,14.32,4333621.95
2020,Atsani,Kapatagan,Lanao del Sur,0,0.364583333,0.091145833,0.227864583,0,0,0,0.156750657,0,0,14.32,0
2020,Atsani,Kasibu,Nueva Vizcaya,1.745244137,0.024038462,0.006009616,0.015024039,1249,4.37,285.812357,0.365738338,456.8071843,1.598276538,14.32,9484859.66
2020,Atsani,Katipunan,Zamboanga del Norte,0,0.508928571,0.127232143,0.318080357,888,2.97,298.989899,0.169725727,150.7164458,0.50408541,14.32,986985.63
2020,Atsani,Kauswagan,Lanao del Norte,0,0.078472222,0.019618056,0.049045139,3,3.53,0.849858357,0.130772652,0.392317957,0.461627463,14.32,2352.75
2020,Atsani,Kawayan,Biliran,0,0.417708333,0.104427083,0.261067708,204,7.15,28.53146853,0.091414214,18.64849965,0.65361163,14.32,158346.96
2020,Atsani,Kawit,Cavite,0,0.308510638,0.07712766,0.192819149,27,3.39,7.96460177,0.251633052,6.794092408,0.853036047,14.32,75291.32
2020,Atsani,Kayapa,Nueva Vizcaya,1.73607128,0.221453901,0.055363475,0.138408688,50,4.29,11.65501166,0.462509418,23.12547088,1.984165402,14.32,596093.68
2020,Atsani,Kiamba,Sarangani,0,0.674621212,0.168655303,0.421638258,1166,2.97,392.5925926,0.186316838,217.2454326,0.553361008,14.32,1561727.54
2020,Atsani,Kiangan,Ifugao,2.097023242,0.2671875,0.066796875,0.166992188,98,4.58,21.39737991,0.415460967,40.71517478,1.902811229,14.32,1006463.59
2020,Atsani,Kibawe,Bukidnon,0,0.72625,0.1815625,0.45390625,781,4.19,186.3961814,0.126566742,98.84862564,0.53031465,14.32,681005.03
2020,Atsani,Kiblawan,Davao del Sur,0,0.74672619,0.186681548,0.466703869,214,4.62,46.32034632,0.321658782,68.83497929,1.486063572,14.32,1328901.02
2020,Atsani,Kibungan,Benguet,1.903907642,0.276388889,0.069097222,0.172743056,0,0,0,0.748700636,0,0,14.32,0
2020,Atsani,Kinoguitan,Misamis Oriental,0,0.779166667,0.194791667,0.486979167,0,0,0,0.117093111,0,0,14.32,0
2020,Atsani,Kitaotao,Bukidnon,0,0.989756944,0.247439236,0.61859809,476,3.92,121.4285714,0.24749945,117.8097384,0.970197846,14.32,1484867.01
2020,Atsani,Kitcharao,Agusan del Norte,0,0.242013889,0.060503472,0.151258681,413,3.28,125.9146341,0.163682512,67.60087763,0.536878641,14.32,471492.21
2020,Atsani,Kolambugan,Lanao del Norte,0,0.211458333,0.052864583,0.132161458,39,4.33,9.006928406,0.162746421,6.347110405,0.704692001,14.32,58106.06
2020,Atsani,Kumalarang,Zamboanga del Sur,0,0.422569444,0.105642361,0.264105903,1248,4.54,274.8898678,0.144505264,180.3425701,0.656053901,14.32,1537035.28
2020,Atsani,La Carlota City,Negros Occidental,0,0.509722222,0.127430556,0.318576389,342,3.51,97.43589744,0.136736636,46.76392937,0.479945591,14.32,291574.18
2020,Atsani,La Castellana,Negros Occidental,0,0.485416667,0.121354167,0.303385417,1130,3.5,322.8571429,0.103896214,117.4027213,0.363636747,14.32,554615.48
2020,Atsani,La Libertad,Negros Oriental,0,0.297222222,0.074305556,0.185763889,44,3.11,14.14790997,0.115443316,5.079505894,0.359028712,14.32,23691.73
2020,Atsani,La Libertad,Zamboanga del Norte,0,0.368055556,0.092013889,0.230034723,6,2.21,2.714932127,0.115443316,0.692659895,0.255129728,14.32,2295.76
2020,Atsani,La Paz,Tarlac,0,0.162056738,0.040514185,0.101285461,8378,4.8,1745.416667,0.19028003,1594.166092,0.913344144,14.32,18915336.68
2020,Atsani,La Paz,Leyte,0,0.356770833,0.089192708,0.222981771,378,4.09,92.4205379,0.19028003,71.92585137,0.778245323,14.32,727189.48
2020,Atsani,La Paz,Abra,2.895213362,0.087234043,0.021808511,0.054521277,480,3.37,142.4332344,0.19028003,91.33441444,0.641243701,14.32,760858.02
2020,Atsani,La Paz,Agusan del Sur,0,0.452850877,0.113212719,0.283031798,1167,3.19,365.830721,0.19028003,222.0567951,0.606993296,14.32,1751031.75
2020,Atsani,La Trinidad,Benguet,1.602390854,0.275,0.06875,0.171875,6,3.56,1.685393258,0.488084366,2.928506198,1.737580344,14.32,66105.43
2020,Atsani,Laak,Compostela Valley,0,1.123895254,0.280973814,0.702434534,512,0,0,0.295505067,151.2985944,0,14.32,0
2020,Atsani,Labangan,Zamboanga del Sur,0,1.344345238,0.33608631,0.840215774,3826,4.41,867.5736961,0.129005556,493.5752571,0.568914502,14.32,3647929.56
2020,Atsani,Labason,Zamboanga del Norte,0,0.367559524,0.091889881,0.229724703,894,2.9,308.2758621,0.157949404,141.2067669,0.458053271,14.32,840267.48
2020,Atsani,Labo,Camarines Norte,0,0.980699088,0.245174772,0.61293693,1506,3.84,392.1875,0.298392729,449.3794497,1.145828079,14.32,6689270.04
2020,Atsani,Labrador,Pangasinan,0,0.967708333,0.241927083,0.604817708,210,4.48,46.875,0.391821718,82.28256086,1.755361298,14.32,1876378.2
2020,Atsani,Lacub,Abra,3.171527374,0.068085106,0.017021277,0.042553191,0,0,0,0.488469093,0,0,14.32,0
2020,Atsani,Lagangilang,Abra,2.964990749,0.081276596,0.020319149,0.050797873,281,2.34,120.0854701,0.346233396,97.29158415,0.810186146,14.32,1024014.6
2020,Atsani,Lagawe,Ifugao,2.148766779,0.16484375,0.041210938,0.103027344,295,4.43,66.59142212,0.353989014,104.4267592,1.568171333,14.32,2127410.85
2020,Atsani,Lagayan,Abra,3.157968465,0.115957447,0.028989362,0.072473404,33,2.39,13.80753138,0.248846372,8.211930263,0.594742828,14.32,63448.38
2020,Atsani,Lagonglong,Misamis Oriental,0,0.613333333,0.153333333,0.383333333,89,3.71,23.98921833,0.160593242,14.2927985,0.595800926,14.32,110627.86
2020,Atsani,Lagonoy,Camarines Sur,0,1.313069909,0.328267477,0.820668693,1108,3.76,294.6808511,0.282155679,312.628492,1.060905352,14.32,4308749.59
2020,Atsani,Laguindingan,Misamis Oriental,0,0.9125,0.228125,0.5703125,0,0,0,0.155423037,0,0,14.32,0
2020,Atsani,Lake Sebu,South Cotabato,0,0.934134615,0.233533654,0.583834134,636,3.3,192.7272727,0.22886244,145.5565118,0.755246052,14.32,1428124.81
2020,Atsani,Lakewood,Zamboanga del Sur,0,0.634114583,0.158528646,0.396321614,331,4.44,74.54954955,0.16911898,55.97838247,0.750888272,14.32,546061.71
2020,Atsani,Lal0Lo,Cagayan,4.901612596,0.207708333,0.051927083,0.129817708,5499,4.38,1255.479452,0.529150499,2909.798596,2.317679187,14.32,87611740.95
2020,Atsani,Lala,Lanao del Norte,0,0.355555556,0.088888889,0.222222223,7185,4.59,1565.359477,0.146070978,1049.519973,0.670465787,14.32,9141414.23
2020,Atsani,Lambayong,Sultan Kudarat,0,0.718055556,0.179513889,0.448784723,9776,3.94,2481.218274,0.131551458,1286.04705,0.518312743,14.32,8659539.62
2020,Atsani,Lambunao,Iloilo,0,1.143055556,0.285763889,0.714409723,3835,2.88,1331.597222,0.10175765,390.2405863,0.293062031,14.32,1485723.7
2020,Atsani,Lamut,Ifugao,2.055760286,0.1453125,0.036328125,0.090820313,1634,3.75,435.7333333,0.367411139,600.3498018,1.377791773,14.32,10745682.84
2020,Atsani,Langiden,Abra,2.8200293,0.096875,0.02421875,0.060546875,10,2.81,3.558718861,0.515466823,5.15466823,1.448461773,14.32,96996
2020,Atsani,Languyan,Tawi0Tawi,0,0.097207447,0.024301862,0.060754654,0,0,0,0.270353028,0,0,14.32,0
2020,Atsani,Lantapan,Bukidnon,0,0.352083333,0.088020833,0.220052083,473,4.31,109.7447796,0.191120489,90.39999118,0.823729307,14.32,967384.14
2020,Atsani,Lantawan,Basilan,0,0.035416667,0.008854167,0.022135417,8,1.65,4.848484848,0.220871234,1.766969873,0.364437536,14.32,8365.62
2020,Atsani,Lanuza,Surigao del Sur,0,0.329791667,0.082447917,0.206119792,360,3.1,116.1290323,0.188039319,67.69415494,0.58292189,14.32,512634.22
2020,Atsani,Laoac,Pangasinan,0,0.35625,0.0890625,0.22265625,1384,4.9,282.4489796,0.306377047,424.0258329,1.50124753,14.32,8269717.64
2020,Atsani,Laoag City,Ilocos Norte,3.788780454,0.064893617,0.016223404,0.040558511,1220,5.09,239.6856582,0.421078563,513.7158465,2.143289884,14.32,14303750.83
2020,Atsani,Laoang,Northern Samar,0,1.18125,0.2953125,0.73828125,2591,2.4,1079.583333,0.387220578,1003.288517,0.929329387,14.32,12112717.03
2020,Atsani,Lapinig,Northern Samar,0,1.864583333,0.466145833,1.165364583,225,2.4,93.75,0.538068684,121.0654538,1.29136484,14.32,2031024.92
2020,Atsani,Lapu0Lapu City,Cebu,0,0.607083333,0.151770833,0.379427083,0,0,0,0.248781641,0,0,14.32,0
2020,Atsani,Lapuyan,Zamboanga del Sur,0,0.543333333,0.135833333,0.339583333,329,4.42,74.43438914,0.207563716,68.28846247,0.917431623,14.32,813892.6
2020,Atsani,Larena,Siquijor,0,1.4275,0.356875,0.8921875,38,4.63,8.207343413,0.161773319,6.147386105,0.749010465,14.32,59816.97
2020,Atsani,Las Navas,Northern Samar,0,1.377430556,0.344357639,0.860894098,2367,2.39,990.376569,0.266052523,629.7463227,0.635865531,14.32,5202079.47
2020,Atsani,Las Nieves,Agusan del Norte,0,0.350595238,0.08764881,0.219122024,1059,3.43,308.7463557,0.234320067,248.1449514,0.803717831,14.32,2590926.58
2020,Atsani,Lasam,Cagayan,4.237144137,0.154464286,0.038616072,0.096540179,6948,4.46,1557.847534,0.549427986,3817.425649,2.450448819,14.32,121524063.5
2020,Atsani,Laua0An,Antique,0,0.875694444,0.218923611,0.547309028,727,3.24,224.382716,0.089544845,65.09910206,0.290125297,14.32,245361.63
2020,Atsani,Laur,Nueva Ecija,0,0.30893617,0.077234043,0.193085106,1978,7.52,263.0319149,0.391313146,774.0174032,2.942674859,14.32,29589597.94
2020,Atsani,Laurel,Batangas,0,0.430851064,0.107712766,0.269281915,110,3.44,31.97674419,0.134154619,14.75700808,0.461491889,14.32,88472.53
2020,Atsani,Lavezares,Northern Samar,0,1.468055556,0.367013889,0.917534723,524,2.55,205.4901961,0.404099116,211.7479367,1.030452745,14.32,2834610.08
2020,Atsani,Lawaan,Eastern Samar,0,0.472083333,0.118020833,0.295052083,73,2.32,31.46551724,0.082845072,6.04769029,0.192200568,14.32,15100.46
2020,Atsani,Lazi,Siquijor,0,1.0359375,0.258984375,0.647460938,83,3.01,27.57475083,0.142375884,11.81719836,0.42855141,14.32,65790.55
2020,Atsani,Lebak,Sultan Kudarat,0,0.362962963,0.090740741,0.226851852,2666,3.97,671.5365239,0.140711632,375.1372109,0.558625179,14.32,2722429.94
2020,Atsani,Leganes,Iloilo,0,0.53125,0.1328125,0.33203125,1549,3.21,482.5545171,0.112429314,174.1530069,0.360898097,14.32,816510.23
2020,Atsani,Legazpi City,Albay,0,0.532986111,0.133246528,0.333116319,1056,3.76,280.8510638,0.172824564,182.5027399,0.649820362,14.32,1540666.94
2020,Atsani,Lemery,Batangas,0,0.395390071,0.098847518,0.247118794,0,0,0,0.125388761,0,0,14.32,0
2020,Atsani,Lemery,Iloilo,0,0.682083333,0.170520833,0.426302083,3851,3,1283.666667,0.125388761,482.8721189,0.376166283,14.32,2359706.86
2020,Atsani,Leon,Iloilo,0,0.897569444,0.224392361,0.560980903,520,2.61,199.2337165,0.079623805,41.4043787,0.207818132,14.32,111783
2020,Atsani,Leyte,Leyte,0,0.369791667,0.092447917,0.231119792,1470,4.08,360.2941176,0.106962092,157.2342745,0.436405333,14.32,891421.96
2020,Atsani,Lezo,Aklan,0,0.438194444,0.109548611,0.273871528,1062,2.84,373.943662,0.238023939,252.7814227,0.675987985,14.32,2219883.54
2020,Atsani,Lian,Batangas,0,0.251041667,0.062760417,0.156901042,833,3.6,231.3888889,0.173324279,144.3791242,0.623967403,14.32,1170340.85
2020,Atsani,Lianga,Surigao del Sur,0,0.7375,0.184375,0.4609375,165,2.95,55.93220339,0.249259375,41.12779693,0.735315157,14.32,392875.57
2020,Atsani,Libacao,Aklan,0,0.654464286,0.163616072,0.409040179,950,2.94,323.1292517,0.100978924,95.92997749,0.296878036,14.32,369980.19
2020,Atsani,Libagon,Southern Leyte,0,1.028125,0.25703125,0.642578125,194,2.89,67.12802768,0.108735034,21.09459656,0.314244248,14.32,86116.15
